as_of_date,ticker,entry_price,predicted_price,predicted_return_pct,confidence,rf_confidence,gb_confidence,rf_r2,gb_r2,agreement_pct,actual_price,actual_return_pct,direction_correct
2025-04-30,HNRG,14.07,13.98,-0.64,0.0,0.0,0.0,0.0,0.0,3.4,15.12,7.46,False
2025-05-14,HNRG,18.46,17.85,-3.3,0.0,0.0,0.0,0.0,0.0,1.1,19.4,5.09,False
2025-05-29,HNRG,17.53,17.33,-1.14,0.0,0.0,0.0,0.0,0.0,0.8,16.82,-4.05,True
2025-06-12,HNRG,16.16,16.26,0.62,0.0,0.0,0.0,0.0,0.0,0.0,15.32,-5.2,False
2025-06-27,HNRG,15.33,15.52,1.24,0.0,0.0,0.0,0.0,0.0,0.2,16.39,6.91,True
2025-07-14,HNRG,15.47,14.36,-7.18,0.1,0.0,0.2,0.0,0.0,2.0,15.63,1.03,False
2025-07-28,HNRG,16.84,16.48,-2.14,0.0,0.0,0.0,0.0,0.0,1.3,18.02,7.01,False
2025-08-11,HNRG,19.71,18.74,-4.92,0.2,0.0,0.5,0.0,0.0,3.4,16.17,-17.96,True
2025-08-25,HNRG,16.26,15.82,-2.71,0.2,0.0,0.5,0.0,0.0,2.3,16.68,2.58,False
2025-09-09,HNRG,17.41,17.55,0.8,0.5,0.0,0.9,0.0,0.0,3.0,18.49,6.2,True
2025-09-23,HNRG,18.67,18.41,-1.39,0.8,0.0,1.5,0.0,0.0,2.0,19.54,4.66,False
2025-10-07,HNRG,19.58,19.3,-1.43,2.4,0.0,4.8,0.0,0.0,0.9,21.42,9.4,False
2025-10-21,HNRG,19.15,18.87,-1.46,6.1,4.9,7.3,0.005669064038656413,0.018218230834770033,1.4,21.005,9.69,False
2025-11-04,HNRG,20.345,19.45,-4.4,2.3,2.8,1.9,0.0,0.0,3.3,23.805,17.01,False
2025-11-18,HNRG,20.48,19.93,-2.69,0.1,0.3,0.0,0.0,0.0,0.1,19.65,-4.05,True
2025-12-03,HNRG,19.235,18.55,-3.56,0.6,0.4,0.7,0.0,0.0,1.1,21.99,14.32,False
2025-12-17,HNRG,17.33,17.74,2.37,0.5,0.0,0.9,0.0,0.0,5.1,19.485,12.44,True
2026-01-02,HNRG,19.335,19.98,3.34,0.1,0.0,0.1,0.0,0.0,1.8,19.58,1.27,True
2026-01-16,HNRG,20.21,21.15,4.65,2.8,2.4,3.2,0.0,0.0,0.0,18.7,-7.47,False
2026-02-02,HNRG,17.89,17.83,-0.34,1.2,1.8,0.6,0.0,0.0,1.2,20.845,16.52,False
2026-02-17,HNRG,18.945,19.0,0.29,0.8,1.2,0.5,0.0,0.0,2.1,18.22,-3.83,False
2026-03-03,HNRG,18.75,19.81,5.65,0.8,1.0,0.6,0.0,0.0,2.3,19.06,1.65,True
2026-03-17,HNRG,16.755,16.91,0.93,0.1,0.2,0.0,0.0,0.0,0.9,16.61,-0.87,False
2026-03-31,HNRG,16.265,16.06,-1.26,0.0,0.0,0.0,0.0,0.0,0.1,15.75,-3.17,True
2026-04-15,HNRG,15.84,15.68,-1.01,0.0,0.0,0.0,0.0,0.0,2.6,16.06,1.39,False
2026-04-29,HNRG,15.18,14.71,-3.1,0.0,0.0,0.0,0.0,0.0,1.0,18.575,22.36,False
2026-05-13,HNRG,19.42,18.86,-2.88,0.0,0.0,0.0,0.0,0.0,1.5,17.61,-9.32,True
2026-05-28,HNRG,19.795,19.73,-0.33,0.0,0.0,0.0,0.0,0.0,1.2,18.94,-4.32,True
2026-06-11,HNRG,16.09,16.54,2.8,0.0,0.0,0.0,0.0,0.0,3.1,19.455,20.91,True
2026-06-26,HNRG,17.51,17.89,2.17,0.0,0.0,0.0,0.0,0.0,0.6,16.48,-5.88,False
2024-09-09,HYG,79.32,79.47,0.19,1.0,2.0,0.0,0.0,0.0,0.2,79.81,0.62,True
2024-09-23,HYG,80.1,80.34,0.3,1.2,1.2,1.2,0.0,0.0,0.1,80.3,0.25,True
2024-10-07,HYG,79.27,79.47,0.25,7.2,9.1,5.4,0.03625287394919985,0.0,0.0,79.61,0.43,True
2024-10-21,HYG,79.5,79.65,0.19,2.1,3.5,0.8,0.0,0.0,0.0,79.47,-0.04,False
2024-11-04,HYG,78.945,78.93,-0.02,0.6,1.2,0.0,0.0,0.0,0.5,79.73,0.99,False
2024-11-18,HYG,79.37,79.63,0.33,1.1,1.0,1.3,0.0,0.0,0.3,79.795,0.54,True
2024-12-03,HYG,79.64,79.79,0.19,2.6,3.5,1.8,0.0,0.0,0.1,79.82,0.23,True
2024-12-17,HYG,79.41,79.52,0.14,0.8,1.2,0.5,0.0,0.0,0.1,78.62,-0.99,False
2025-01-02,HYG,78.85,79.07,0.28,0.2,0.0,0.5,0.0,0.0,0.1,78.54,-0.39,False
2025-01-17,HYG,79.43,79.57,0.18,1.9,3.2,0.5,0.008505376834793243,0.0,0.1,79.82,0.49,True
2025-02-03,HYG,79.27,79.45,0.23,3.4,6.8,0.0,0.06249651898805708,0.0,0.3,79.52,0.32,True
2025-02-18,HYG,79.685,79.65,-0.04,3.5,6.5,0.6,0.060026030838931765,0.0,0.0,79.95,0.33,False
2025-03-04,HYG,79.57,79.86,0.36,3.0,5.3,0.8,0.05315579156441985,0.0,0.3,78.855,-0.9,False
2025-03-18,HYG,78.95,79.0,0.06,0.0,0.0,0.0,0.0,0.0,0.2,79.4,0.57,True
2025-04-01,HYG,78.685,78.91,0.29,0.0,0.0,0.0,0.0,0.0,0.1,75.8,-3.67,False
2025-04-15,HYG,77.345,77.59,0.32,0.0,0.0,0.0,0.0,0.0,0.1,78.005,0.85,True
2025-04-30,HYG,78.62,79.03,0.52,0.2,0.0,0.4,0.0,0.0,0.2,78.51,-0.14,False
2025-05-14,HYG,79.17,79.38,0.27,0.0,0.0,0.0,0.0,0.0,0.1,78.815,-0.45,False
2025-05-29,HYG,79.5,79.7,0.25,0.0,0.0,0.0,0.0,0.0,0.0,79.32,-0.23,False
2025-06-12,HYG,79.59,79.25,-0.43,0.0,0.0,0.0,0.0,0.0,0.2,79.785,0.25,False
2025-06-27,HYG,80.35,80.32,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,80.095,-0.32,True
2025-07-14,HYG,80.075,79.94,-0.17,0.0,0.0,0.0,0.0,0.0,0.1,80.35,0.34,False
2025-07-28,HYG,80.465,80.32,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,80.245,-0.27,True
2025-08-11,HYG,80.21,80.05,-0.2,0.0,0.0,0.0,0.0,0.0,0.1,80.39,0.22,False
2025-08-25,HYG,80.7,80.44,-0.32,0.8,0.0,1.7,0.0,0.015009378054481548,0.1,80.37,-0.41,True
2025-09-09,HYG,80.78,80.74,-0.05,0.1,0.0,0.3,0.0,0.0,0.0,81.13,0.43,False
2025-09-23,HYG,81.255,81.1,-0.19,0.0,0.0,0.0,0.0,0.0,0.1,81.185,-0.09,True
2025-10-07,HYG,80.77,80.62,-0.19,0.0,0.0,0.0,0.0,0.0,0.2,80.53,-0.3,True
2025-10-21,HYG,80.82,80.84,0.02,0.0,0.0,0.0,0.0,0.0,0.0,81.2,0.47,True
2025-11-04,HYG,80.15,80.22,0.09,0.0,0.0,0.0,0.0,0.0,0.1,80.715,0.7,True
2025-11-18,HYG,80.12,80.16,0.05,0.0,0.0,0.0,0.0,0.0,0.2,80.875,0.94,True
2025-12-03,HYG,80.71,80.8,0.11,2.0,1.5,2.6,0.020604528356511387,0.0,0.2,80.735,0.03,True
2025-12-17,HYG,80.565,80.69,0.16,1.1,2.0,0.3,0.028425288213041466,0.0,0.0,80.63,0.08,True
2026-01-02,HYG,80.67,80.77,0.12,1.8,3.0,0.5,0.02998798161117755,0.013344486068081474,0.1,81.01,0.42,True
2026-01-16,HYG,81.07,81.05,-0.02,1.6,2.9,0.4,0.027658218811773327,0.0,0.1,81.18,0.14,False
2026-02-02,HYG,80.775,81.0,0.28,0.7,0.9,0.5,0.02104445461720572,0.05744543209691,0.2,80.91,0.17,True
2026-02-17,HYG,80.81,80.97,0.2,2.4,1.3,3.5,0.013938917918792093,0.0414349549588805,0.1,80.81,0.0,False
2026-03-03,HYG,80.14,80.34,0.25,0.0,0.0,0.0,0.0,0.0,0.2,80.05,-0.11,False
2026-03-17,HYG,79.82,80.08,0.33,0.0,0.0,0.0,0.0,0.0,0.1,79.19,-0.79,False
2026-03-31,HYG,79.58,79.59,0.01,0.0,0.0,0.0,0.0,0.0,0.2,80.18,0.75,True
2026-04-15,HYG,80.45,80.41,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,80.485,0.04,False
2026-04-29,HYG,80.15,80.31,0.2,0.0,0.0,0.0,0.0,0.0,0.1,80.16,0.01,True
2026-05-13,HYG,79.895,79.9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,79.845,-0.06,False
2026-05-28,HYG,80.195,80.16,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,79.82,-0.47,True
2026-06-11,HYG,79.93,79.8,-0.16,0.0,0.0,0.0,0.0,0.0,0.2,79.99,0.08,False
2026-06-26,HYG,79.85,79.99,0.18,0.0,0.0,0.0,0.0,0.0,0.1,79.86,0.01,True
2024-09-09,IVT,29.27,28.51,-2.6,0.0,0.0,0.0,0.0,0.0,1.5,29.79,1.78,False
2024-09-23,IVT,29.46,28.81,-2.21,0.0,0.0,0.0,0.0,0.0,1.3,28.345,-3.78,True
2024-10-07,IVT,29.24,28.53,-2.43,0.0,0.0,0.0,0.0,0.0,1.7,29.1,-0.48,True
2024-10-21,IVT,29.27,28.88,-1.33,0.0,0.0,0.0,0.0,0.0,1.0,29.46,0.65,False
2024-11-04,IVT,29.68,29.48,-0.67,0.0,0.0,0.0,0.0,0.0,0.1,31.12,4.85,False
2024-11-18,IVT,30.53,30.37,-0.52,3.6,6.9,0.3,0.0,0.0,0.3,30.64,0.36,False
2024-12-03,IVT,30.77,30.71,-0.19,0.2,0.5,0.0,0.0,0.0,0.5,31.08,1.01,False
2024-12-17,IVT,30.84,30.63,-0.68,0.0,0.0,0.0,0.0,0.0,0.4,30.08,-2.46,True
2025-01-02,IVT,29.76,30.4,2.15,0.8,1.6,0.0,0.0,0.0,1.1,28.69,-3.6,False
2025-01-17,IVT,28.99,29.61,2.14,0.0,0.0,0.0,0.0,0.0,0.2,30.005,3.5,True
2025-02-03,IVT,29.49,29.7,0.71,0.0,0.0,0.0,0.0,0.0,0.4,29.83,1.15,True
2025-02-18,IVT,30.01,30.13,0.4,0.7,1.3,0.0,0.0,0.0,0.2,29.63,-1.27,False
2025-03-04,IVT,29.67,30.11,1.48,0.9,1.3,0.4,0.0,0.0,1.2,28.9,-2.6,False
2025-03-18,IVT,28.91,29.53,2.14,0.2,0.4,0.0,0.0,0.0,1.3,29.26,1.21,True
2025-04-01,IVT,29.45,29.65,0.68,0.4,0.6,0.2,0.0,0.0,0.3,25.96,-11.85,False
2025-04-15,IVT,27.03,28.18,4.25,0.4,0.8,0.0,0.0,0.0,2.5,27.65,2.29,True
2025-04-30,IVT,27.86,28.3,1.58,1.3,1.7,0.9,0.0,0.0,1.0,28.12,0.93,True
2025-05-14,IVT,28.01,28.08,0.25,4.7,7.8,1.6,0.0,0.0,0.1,27.32,-2.46,False
2025-05-29,IVT,28.23,28.09,-0.5,3.8,5.5,2.0,0.006904100680019676,0.0,0.3,27.6,-2.23,True
2025-06-12,IVT,28.14,28.12,-0.07,3.9,6.1,1.7,0.008273040760395034,0.0,0.1,27.815,-1.15,True
2025-06-27,IVT,27.57,27.65,0.29,3.2,5.0,1.5,0.0,0.0,0.5,27.2,-1.34,False
2025-07-14,IVT,27.31,27.77,1.68,2.0,2.6,1.3,0.0,0.0,1.9,27.21,-0.37,False
2025-07-28,IVT,27.38,27.49,0.4,5.7,7.6,3.7,0.01431653361315599,0.0,0.2,27.44,0.22,True
2025-08-11,IVT,27.28,27.3,0.07,4.8,5.4,4.3,0.0241884650542743,0.0,0.7,28.16,3.23,True
2025-08-25,IVT,29.395,29.15,-0.83,3.6,6.1,1.2,0.05828041502839476,0.0,0.7,29.435,0.14,False
2025-09-09,IVT,29.12,29.15,0.1,2.8,4.1,1.4,0.028303864522343902,0.0,0.5,29.71,2.03,True
2025-09-23,IVT,29.45,29.21,-0.81,1.4,2.4,0.4,0.0,0.0,1.1,28.6,-2.89,True
2025-10-07,IVT,27.46,28.24,2.84,0.8,1.6,0.0,0.0,0.0,0.8,27.46,0.0,False
2025-10-21,IVT,28.58,28.23,-1.22,0.3,0.2,0.4,0.0,0.0,0.5,28.28,-1.05,True
2025-11-04,IVT,27.57,28.35,2.83,0.7,1.0,0.3,0.0,0.0,1.6,28.02,1.63,True
2025-11-18,IVT,27.93,27.91,-0.07,0.8,1.2,0.5,0.0,0.0,0.3,28.28,1.25,False
2025-12-03,IVT,28.36,28.29,-0.25,0.2,0.5,0.0,0.0,0.0,0.1,28.76,1.41,False
2025-12-17,IVT,29.06,28.92,-0.48,1.3,1.0,1.6,0.0,0.0,0.2,28.71,-1.2,True
2026-01-02,IVT,27.87,27.96,0.32,1.5,2.7,0.3,0.0,0.0,1.1,28.69,2.94,True
2026-01-16,IVT,29.085,28.77,-1.08,1.7,2.2,1.2,0.0,0.0,0.2,28.75,-1.15,True
2026-02-02,IVT,29.48,28.98,-1.7,2.2,1.0,3.4,0.0,0.0,1.1,30.25,2.61,False
2026-02-17,IVT,31.1,31.01,-0.29,1.5,2.0,1.0,0.0,0.0,0.3,30.77,-1.06,True
2026-03-03,IVT,30.935,30.8,-0.44,1.9,3.9,0.0,0.0,0.0,0.9,30.75,-0.6,True
2026-03-17,IVT,31.76,31.41,-1.1,1.3,2.6,0.0,0.0,0.0,0.9,30.64,-3.53,True
2026-03-31,IVT,30.45,30.53,0.26,1.6,2.5,0.6,0.0,0.0,0.3,31.35,2.96,True
2026-04-15,IVT,31.9,31.74,-0.5,0.7,1.1,0.2,0.0,0.0,0.4,32.19,0.91,False
2026-04-29,IVT,31.865,31.62,-0.77,0.2,0.5,0.0,0.0,0.0,1.1,31.97,0.33,False
2026-05-13,IVT,30.88,31.05,0.55,0.3,0.7,0.0,0.0,0.0,0.5,32.53,5.34,True
2026-05-28,IVT,33.22,33.08,-0.42,0.3,0.6,0.0,0.0,0.0,0.2,32.96,-0.78,True
2026-06-11,IVT,35.03,34.79,-0.69,0.2,0.4,0.0,0.0,0.0,0.4,34.28,-2.14,True
2026-06-26,IVT,36.15,35.98,-0.47,0.3,0.7,0.0,0.0,0.0,0.1,35.32,-2.3,True
2024-09-09,KMT,24.39,24.45,0.25,1.3,1.1,1.5,0.010457030481773044,0.0,0.0,25.56,4.8,True
2024-09-23,KMT,25.65,25.11,-2.11,0.8,1.5,0.0,0.0,0.0,1.7,25.94,1.13,False
2024-10-07,KMT,25.19,25.14,-0.2,3.0,3.5,2.6,0.04323474819216111,0.07212881759097045,0.0,25.545,1.41,False
2024-10-21,KMT,25.45,25.39,-0.24,10.4,10.8,10.0,0.13410174372282324,0.07049900702114442,0.5,25.625,0.69,False
2024-11-04,KMT,25.89,25.59,-1.16,3.9,7.3,0.5,0.12568333830514022,0.0,1.0,30.09,16.22,False
2024-11-18,KMT,28.205,28.18,-0.09,5.8,8.8,2.8,0.0034677493849788465,0.0,0.7,29.415,4.29,False
2024-12-03,KMT,28.58,28.3,-0.98,3.4,6.7,0.0,0.0,0.0,0.6,27.13,-5.07,True
2024-12-17,KMT,26.49,26.92,1.62,10.8,8.7,13.0,0.04061009596659837,0.01478137429832882,0.9,24.53,-7.4,False
2025-01-02,KMT,23.72,24.3,2.45,4.2,5.3,3.1,0.0,0.0,1.7,23.83,0.46,True
2025-01-17,KMT,24.27,24.32,0.21,1.2,1.6,0.9,0.0,0.0,0.5,23.77,-2.06,False
2025-02-03,KMT,23.38,23.73,1.5,0.9,0.5,1.3,0.0,0.0,0.0,22.135,-5.33,False
2025-02-18,KMT,22.68,22.82,0.62,0.8,0.0,1.5,0.0,0.0,0.5,22.295,-1.7,False
2025-03-04,KMT,21.205,21.47,1.25,0.0,0.0,0.0,0.0,0.0,0.2,21.945,3.49,True
2025-03-18,KMT,21.38,21.73,1.64,0.0,0.0,0.0,0.0,0.0,0.1,22.225,3.95,True
2025-04-01,KMT,21.395,21.8,1.89,0.0,0.0,0.0,0.0,0.0,0.0,17.56,-17.92,False
2025-04-15,KMT,19.06,19.25,1.0,0.0,0.0,0.0,0.0,0.0,0.4,19.07,0.05,True
2025-04-30,KMT,19.48,19.59,0.56,0.0,0.0,0.0,0.0,0.0,0.3,19.72,1.23,True
2025-05-14,KMT,21.68,21.41,-1.25,0.1,0.0,0.2,0.0,0.0,0.1,21.235,-2.05,True
2025-05-29,KMT,21.87,21.52,-1.6,1.6,1.5,1.6,0.0,0.0,0.9,21.79,-0.37,True
2025-06-12,KMT,22.25,22.01,-1.08,1.9,2.5,1.2,0.0,0.0,1.4,21.83,-1.89,True
2025-06-27,KMT,23.0,22.57,-1.87,1.5,1.7,1.4,0.0,0.0,0.5,23.585,2.54,False
2025-07-14,KMT,24.43,24.01,-1.72,0.9,1.0,0.8,0.0,0.0,0.3,24.535,0.43,False
2025-07-28,KMT,25.295,24.93,-1.44,0.1,0.3,0.0,0.0,0.0,1.3,24.75,-2.15,True
2025-08-11,KMT,20.345,20.8,2.24,0.7,1.4,0.0,0.0,0.0,1.5,20.865,2.56,True
2025-08-25,KMT,21.505,21.48,-0.12,1.2,0.0,2.4,0.0,0.0,0.2,21.26,-1.14,True
2025-09-09,KMT,21.065,21.33,1.26,0.5,0.0,0.9,0.0,0.0,1.6,20.7,-1.73,False
2025-09-23,KMT,21.105,21.24,0.64,1.1,0.0,2.2,0.0,0.0,0.9,20.94,-0.78,False
2025-10-07,KMT,21.275,21.63,1.67,5.5,4.0,7.0,0.03317948657787284,0.0182270383631854,1.2,22.01,3.45,True
2025-10-21,KMT,23.02,22.64,-1.65,4.0,3.1,5.0,0.055781418579744946,0.03287963005944339,0.2,22.695,-1.41,True
2025-11-04,KMT,22.14,22.42,1.26,4.8,3.7,6.0,0.06454759944390687,0.03307272858777344,0.8,27.83,25.7,True
2025-11-18,KMT,25.76,25.46,-1.16,5.7,6.3,5.1,0.02848102007307174,0.00026015039581162025,2.1,27.815,7.98,False
2025-12-03,KMT,27.9,27.54,-1.29,3.7,2.9,4.5,0.011007753548540777,0.018332530184749007,1.0,29.11,4.34,False
2025-12-17,KMT,28.49,28.76,0.95,2.7,2.4,3.0,0.012060786389394562,0.026243650959513642,2.0,29.26,2.7,True
2026-01-02,KMT,28.96,29.0,0.14,5.8,3.0,8.7,0.02660587160256833,0.048897490597590076,1.1,30.735,6.13,True
2026-01-16,KMT,34.015,33.43,-1.72,5.8,3.7,7.8,0.0,0.02589618715715769,1.0,34.44,1.25,False
2026-02-02,KMT,35.545,34.9,-1.81,0.0,0.0,0.0,0.0,0.0,0.4,40.71,14.53,False
2026-02-17,KMT,39.08,38.45,-1.61,0.0,0.0,0.0,0.0,0.0,0.5,40.15,2.74,False
2026-03-03,KMT,40.57,39.86,-1.75,0.0,0.0,0.0,0.0,0.0,0.5,38.015,-6.3,True
2026-03-17,KMT,37.48,36.47,-2.69,0.0,0.0,0.0,0.0,0.0,1.8,36.075,-3.75,True
2026-03-31,KMT,36.08,35.23,-2.36,0.0,0.0,0.0,0.0,0.0,2.1,37.915,5.09,False
2026-04-15,KMT,38.07,37.16,-2.39,0.0,0.0,0.0,0.0,0.0,0.6,38.925,2.25,False
2026-04-29,KMT,38.565,38.0,-1.47,0.0,0.0,0.0,0.0,0.0,0.7,43.28,12.23,False
2026-05-13,KMT,35.05,35.44,1.11,0.0,0.0,0.0,0.0,0.0,0.4,35.77,2.05,True
2026-05-28,KMT,33.65,33.86,0.62,0.1,0.0,0.3,0.0,0.0,0.1,32.89,-2.26,False
2026-06-11,KMT,34.6,34.28,-0.92,0.0,0.0,0.0,0.0,0.0,0.8,36.32,4.97,False
2026-06-26,KMT,35.77,35.89,0.34,1.8,0.6,3.0,0.0,0.0,1.0,34.24,-4.28,False
2024-09-09,KSS,19.87,20.57,3.52,0.0,0.0,0.0,0.0,0.0,4.4,18.91,-4.83,False
2024-09-23,KSS,18.94,20.23,6.81,0.0,0.0,0.0,0.0,0.0,3.8,21.1,11.4,True
2024-10-07,KSS,19.02,19.48,2.42,0.8,1.0,0.6,0.007052615495039549,0.0,1.3,19.29,1.42,True
2024-10-21,KSS,20.95,20.11,-4.01,6.5,8.3,4.7,0.15798686592017874,0.0,3.2,19.03,-9.16,True
2024-11-04,KSS,18.03,18.2,0.94,12.8,13.5,12.0,0.23156849450192174,0.13538568795827222,0.8,18.69,3.66,True
2024-11-18,KSS,17.38,17.57,1.09,10.9,12.3,9.5,0.2079009316202427,0.11425706463271568,3.0,18.34,5.52,True
2024-12-03,KSS,15.26,16.09,5.44,1.7,1.4,2.0,0.0,0.0,2.3,15.23,-0.2,False
2024-12-17,KSS,14.24,15.11,6.11,0.6,0.7,0.5,0.0,0.0,2.5,14.37,0.91,True
2025-01-02,KSS,14.03,14.43,2.85,0.0,0.0,0.0,0.0,0.0,0.8,13.69,-2.42,False
2025-01-17,KSS,13.01,13.62,4.69,0.0,0.0,0.0,0.0,0.0,2.9,13.54,4.07,True
2025-02-03,KSS,12.98,13.16,1.39,0.0,0.0,0.0,0.0,0.0,1.1,11.805,-9.05,False
2025-02-18,KSS,11.81,12.4,5.0,0.0,0.0,0.0,0.0,0.0,2.3,12.04,1.95,True
2025-03-04,KSS,11.38,11.65,2.37,0.0,0.0,0.0,0.0,0.0,1.0,9.14,-19.68,False
2025-03-18,KSS,8.33,8.89,6.72,0.0,0.0,0.0,0.0,0.0,3.8,9.15,9.84,True
2025-04-01,KSS,8.265,8.69,5.14,0.0,0.0,0.0,0.0,0.0,2.3,6.18,-25.23,False
2025-04-15,KSS,6.255,6.5,3.92,1.4,1.0,1.7,0.0,0.0,1.1,6.705,7.19,True
2025-04-30,KSS,6.7,6.89,2.84,1.2,1.5,0.9,0.0,0.0,1.2,6.515,-2.76,False
2025-05-14,KSS,8.095,8.36,3.27,11.8,8.6,14.9,0.002142159963611334,0.08792813965788449,4.8,7.815,-3.46,False
2025-05-29,KSS,8.04,8.12,1.0,12.6,11.3,13.9,0.02411530968559339,0.07434104812970188,2.1,8.55,6.34,True
2025-06-12,KSS,8.72,8.53,-2.18,12.1,12.1,12.1,0.0776038807206858,0.14679318108620942,2.1,8.23,-5.62,True
2025-06-27,KSS,8.44,8.29,-1.78,13.9,13.3,14.5,0.09221185094210216,0.13992161463829456,0.7,9.02,6.87,False
2025-07-14,KSS,9.7,9.3,-4.12,10.8,9.3,12.3,0.07965739968693064,0.13976484074431939,1.1,10.41,7.32,False
2025-07-28,KSS,12.81,12.51,-2.34,3.2,1.7,4.8,0.0,0.0,0.8,11.39,-11.09,True
2025-08-11,KSS,12.2,12.24,0.33,4.7,3.4,6.0,0.0,0.02604297936365696,3.3,13.635,11.76,True
2025-08-25,KSS,13.95,13.24,-5.09,1.4,0.2,2.5,0.0,0.0,1.4,16.12,15.56,False
2025-09-09,KSS,16.62,15.93,-4.15,0.0,0.0,0.0,0.0,0.0,0.6,16.66,0.24,False
2025-09-23,KSS,17.265,16.63,-3.68,0.0,0.0,0.0,0.0,0.0,0.2,15.375,-10.95,True
2025-10-07,KSS,15.86,15.41,-2.84,0.0,0.0,0.0,0.0,0.0,1.0,15.48,-2.4,True
2025-10-21,KSS,16.39,16.0,-2.38,0.0,0.0,0.0,0.0,0.0,0.9,16.41,0.12,False
2025-11-04,KSS,16.12,15.93,-1.18,0.0,0.0,0.0,0.0,0.0,0.1,17.975,11.51,False
2025-11-18,KSS,15.73,15.96,1.46,0.0,0.0,0.0,0.0,0.0,0.9,22.415,42.5,True
2025-12-03,KSS,22.94,22.68,-1.13,0.0,0.0,0.0,0.0,0.0,0.5,23.65,3.1,False
2025-12-17,KSS,22.46,21.61,-3.78,0.0,0.0,0.0,0.0,0.0,1.1,21.58,-3.92,True
2026-01-02,KSS,21.355,20.63,-3.39,0.5,0.9,0.0,0.0,0.0,1.4,20.525,-3.89,True
2026-01-16,KSS,18.61,18.45,-0.86,0.8,1.4,0.2,0.0,0.0,2.2,17.67,-5.05,True
2026-02-02,KSS,17.95,17.21,-4.12,2.8,3.8,1.9,0.02191959592760251,0.0,0.1,17.55,-2.23,True
2026-02-17,KSS,19.56,19.02,-2.76,0.0,0.0,0.0,0.0,0.0,1.2,17.71,-9.46,True
2026-03-03,KSS,15.375,15.32,-0.36,0.0,0.0,0.0,0.0,0.0,1.4,14.59,-5.11,True
2026-03-17,KSS,12.7,13.41,5.59,0.0,0.0,0.0,0.0,0.0,4.0,12.35,-2.76,False
2026-03-31,KSS,12.905,12.65,-1.98,0.0,0.0,0.0,0.0,0.0,0.3,13.515,4.73,False
2026-04-15,KSS,14.3,13.4,-6.29,0.0,0.0,0.0,0.0,0.0,3.9,15.48,8.25,False
2026-04-29,KSS,13.97,14.04,0.5,0.0,0.0,0.0,0.0,0.0,2.1,14.42,3.22,True
2026-05-13,KSS,12.09,12.16,0.58,0.0,0.0,0.0,0.0,0.0,0.7,12.21,0.99,True
2026-05-28,KSS,15.57,14.02,-9.96,0.0,0.0,0.0,0.0,0.0,7.2,15.96,2.5,False
2026-06-11,KSS,17.315,16.7,-3.55,0.0,0.0,0.0,0.0,0.0,2.2,17.26,-0.32,True
2026-06-26,KSS,19.21,18.52,-3.59,0.0,0.0,0.0,0.0,0.0,0.3,16.92,-11.92,True
2024-09-09,KT,15.435,15.3,-0.87,0.0,0.0,0.0,0.0,0.0,1.0,15.685,1.62,False
2024-09-23,KT,15.465,15.46,-0.03,0.0,0.0,0.0,0.0,0.0,0.5,15.375,-0.58,True
2024-10-07,KT,15.09,15.07,-0.13,0.0,0.0,0.0,0.0,0.0,0.3,15.1,0.07,False
2024-10-21,KT,15.625,15.77,0.93,0.0,0.0,0.0,0.0,0.0,1.6,15.69,0.42,True
2024-11-04,KT,15.775,15.94,1.05,0.1,0.3,0.0,0.0,0.0,0.7,15.68,-0.6,False
2024-11-18,KT,15.29,15.11,-1.18,2.0,4.1,0.0,0.0,0.0,1.3,16.97,10.99,False
2024-12-03,KT,18.03,17.85,-1.0,0.0,0.0,0.0,0.0,0.0,0.7,15.71,-12.87,True
2024-12-17,KT,16.33,16.27,-0.37,0.0,0.0,0.0,0.0,0.0,0.1,16.145,-1.13,True
2025-01-02,KT,15.62,15.63,0.06,0.0,0.0,0.0,0.0,0.0,0.4,15.57,-0.32,False
2025-01-17,KT,16.75,16.84,0.54,0.0,0.0,0.0,0.0,0.0,0.2,17.935,7.07,True
2025-02-03,KT,17.265,17.43,0.96,0.0,0.0,0.0,0.013280014706222643,0.0,0.4,17.05,-1.25,False
2025-02-18,KT,17.275,17.27,-0.03,0.0,0.0,0.0,0.01983284894988524,0.0,0.9,17.8,3.04,False
2025-03-04,KT,17.08,17.2,0.7,0.0,0.0,0.0,0.0010441302435090227,0.0,1.1,17.775,4.07,True
2025-03-18,KT,18.38,18.39,0.05,0.8,1.6,0.0,0.035122176952225304,0.0,0.8,17.74,-3.48,False
2025-04-01,KT,17.7,17.69,-0.06,2.1,4.3,0.0,0.12630578847630303,0.026087567476212548,1.2,16.71,-5.59,True
2025-04-15,KT,17.45,17.9,2.58,4.4,5.2,3.6,0.12244700626249405,0.022289068806931933,0.5,18.64,6.82,True
2025-04-30,KT,19.465,18.9,-2.9,13.4,12.5,14.4,0.20099955282134563,0.15463256530788871,1.0,19.465,0.0,True
2025-05-14,KT,19.185,19.22,0.18,13.9,13.8,14.1,0.1775105140964086,0.15701144884903995,0.6,19.375,0.99,True
2025-05-29,KT,19.17,19.2,0.16,11.6,11.6,11.6,0.1891679346167321,0.09939695757069122,0.0,19.65,2.5,True
